RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20
89774,24605,72835,Zip,AR,AR,Delaware,,Logan County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90829,90678,90291,89947,89748,90371,90913,91529,91263,91161,91230,91643,91933,92033,92224,91941,91524,90451,89945,89543,90438,91127,91663,91709,92115,92829,94258,96133,98111,99566,100119,100131,99777,99642,99562,99861,99782,100030,99949,100202,99952,99294,99024,99354,100650,101788,102821,102809,102825,102485,102443,102304,103293,104906,106000,106787,105883,105937,105914,106602,106883,106758,106675,106247,104571,104698,105249,106584,107364,107485,107604,107428,107412,107674,107752,107955,108529,107325
89310,24699,72025,Zip,AR,AR,Casa,Russellville,Yell County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42874,43306,43775,44739,46009,47271,48509,49196,49829,50226,50799,51389,51583,51849,51907,52099,51477,50789,50404,50790,51118,51601,51791,51726,51777,51701,51971,52037,52443,52707,52436,52054,51767,51572,51309,51237,51707,52407,52980,53535,53949,54445,54622,54600,54442,54324,54197,54069,53771,53126,52707,52455,52655,52840,53179,54065,54584,55222,55593,56179,56659,57402,58203,58739,58861,58919,59425,59546,59920,60083,60965,61819,62433,62796,62824,63206,63670,64361,64759,64927,65180,65464,65733,65717,65951,66370,66925,67332,67851,67912,67930,67849,68106,68442,68325,68357,68301,68225,67989,67805,67400,67249,66766,66715,66324,66046,65970,66023,66018,65911,65781,65557,65534,65527,66173,66445,66679,66412,65777,64597,63520,62735,62314,61937,61426,60861,60113,59670,59347,59273,59189,59468,59674,59878,59932,59975,60170,60240,60287,59945,59826,59635,60230,60734,61280,61361,61413,61509,61337,61264,61108,61543,61481,61612,60751,60183,59820,59933,60042,59958,60080,60213,60273,60089,60145,60087,60277,60380,60322,60313,60345,60462,60588,60596,60633,60460,60475,60696,61298,61812,62229,62346,62290,62195,62235,62505,63151,63742,64133,64050,63863,63581,63487,63627,63979,64660,65172,65404,65272,65264,65388,65978,66604,67364,67629,67636,67631,67837,67835,68388,68764,69413,69639,69870,69832,69550,69852,70579,71517,71457,71594,71300,71534,71748,72269,72529,72965,73711,74365,74280,74275,74650,75298,75539,75787,76238,76844,77455,77736,77901,77816,78093,78005,78161,77985,78177,78089,77737,77140,76593,76200,75725,75289
89337,24732,72055,Zip,AR,AR,Gillett,,Arkansas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44684,43503,42795,41606,40937,40382,39995,39975,40350,40584,40880,40788,41124,41804,42566,42740,42350,42415,42386,42372,41606,41169,40688,41196,41626,42338,43044,44045,45448,45960,46680,46525,47256,47904,49057,49709,49607,49584,49204,49363,49037,49254,49089,49619,49611,50202,50292,50185,49983,49330,49348,49076,49527,50059,50582,50876,50985,50795,50382,50434,51022,51967,52345,52728,52792,52775,52825,52851,52949,53117,53711,54269,54769,54955,55101,54686,54285,54058,54252,54619,54951,55080,54913,54911,54813,55127,55370,56076,56512,56825,56703,56754,56894,57187,57515,57609,57731,57627,57622,57622,57607,57893,58268,58685,58829,59227,59596,59961,60012,59922,59927,59504,59742,59279,59105,58262,58331,57929,57917,57635,57896,58301,58825,59511,59431,59439,59137,59284,59136,59180,58988,59018,58669,58468,58219,58399,58934,59444,60003,60363,60659,60875,61086,61116,61175,60928,60713,60317,60095,60244,60679,61157,61388,61550,61746,62079,62463,62746,62822,62845,62858,62954,62776,62681,62614,62865,63029,63285,63395,63925,64419,64838,64914,64912,65041,65327,65470,65537,65528,65484,65482,65295,65506,65770,66159,66197,66084,65729,65730,65591,65713,65864,66117,66352,66384,66466,66560,66719,67023,67469,67680,67707,67660,67653,68026,68241,68416,68412,68654,69042,69333,69506,69993,70675,71223,71421,71291,71471,71597,71903,71994,72373,72846,73268,73472,73749,74421,75345,76180,76358,76682,76896,77356,77518,77702,78085,78467,79045,79254,79578,79881,80667,81338,81953,82523,83074,83592,84013,84482,84701,85026,85181,85438,85555,85659,85783,85807
89240,24798,71862,Zip,AR,AR,Washington,Hope,Hempstead County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57338,56306,55624,54409,54052,53843,53492,52965,52794,52916,53323,53769,54160,54684,54830,55199,54920,54724,54863,55175,55388,55233,55258,54954,54774,54778,56049,57127,57714,57890,57682,57613,57113,56884,55986,55675,55420,55655,54929,53754,52551,51837,52013,52659,53332,53823,54110,54461,54739,54792,54721,54653,54945,55117,54612,53864,53079,52597,52678,52739,52614,52570,53082,53892,54546,54679,55293,55591,56391,56639,56952,57230,57701,58164,58112,58404,58617,59410,59921,60529,60732,61219,61343,61422,61404,61327,61356,60884,60413
89664,24849,72628,Zip,AR,AR,Deer,Harrison,Newton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94672,95603,96251,97182,97314,97375,97710,98469,99088,99781,100448,100920,101028,100294,99505,99235,100297,101136,101372,100687,100096,99104,98012,97387,97312,97680,97835,97832,97471,97589,97429,97284,97245,97786,98519,98488,98624,98907,99541,100027,100624,101062,101846,102851,103864,104694,105530,106878,108155
89576,24904,72460,Zip,AR,AR,Ravenden Springs,,Randolph County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58820,58909,59308,59540,59156,58168,57458,57490,57975,58411,58831,58753,58384,57860,57236,57090,57617,59039,60225,60532,60021,59424,58919,59172,60127,61087,61378,61265,61847,62681,63482,64015,64790,66091,67116,68333,69270,70863,73101,75483,76423,76295,75924,76340,77381,78058,79617,80673,81401,80967,80035,79528,79903,80922,81978,82655,83591,84042,84000,83411,83254,83021,83054,83151,83647,84512,85825,87367,88257,89392,90431,91786,91892,92725,93434,94765,95198,95056,94546,93867,93427,93068,92785,92558,93036,93102,93087
89357,24922,72079,Zip,AR,AR,Jefferson,Pine Bluff,Jefferson County,51203,51172,51171,51818,52639,53150,52892,52557,52978,53369,53958,54199,54448,54551,54691,54225,53694,53658,54847,56131,56519,56653,56402,56455,56926,58252,59991,61201,61881,62214,62339,62075,61306,61071,61250,61868,61511,60388,58843,58020,57661,57523,57157,57576,58467,59268,59350,59095,59220,59811,60414,60646,60537,60407,60085,59881,59728,59617,59835,60136,60719,60715,61153,61793,62834,63360,63904,64256,64448,64973,65041,65215,64935,65269,65460,65644,65374,65282,65604,65580,65988,66120,67066,67632,67813,67421,67149,67026,67639,68364,68838,69302,69742,69979,69884,69783,70119,70540,70713,70865,70828,70538,70260,70390,70537,70723,70888,71059,71639,72340,72989,73613,73753,74612,75382,75797,75659,75864,76051,76659,76640,76973,77340,77845,78316,78435,78588,78785,79430,79636,80098,80110,80398,80172,80103,79857,79943,79776,79485,79729,79658,79871,79741,80170,80628,81041,81319,81494,81913,82566,83800,84268,84484,84276,84381,84598,84894,85662,86232,86548,86339,86227,85893,85339,85302,85398,85788,85125,84308,83317,82909,82924,82927,82579,82216,83288,84382,85514,85000,85168,85535,85942,86017,85560,85411,85312,85602,84855,84011,83131,83379,83762,84099,84590,84704,85449,86374,87509,87443,86881,86557,86690,87218,87505,87752,87661,87599,87284,86418,85388,84900,84957,84935,84596,84107,83536,82868,82340,82091,81903,82093,82344,82665,82591,82283,82176,82128,82162,82363,82556,83004,83172,83095,83017,82759,83500,84022,84468,84340,84171,83640,83151,82479,82219,82084,82156,82773,82800,83124,83139,83477,83848,84436,84852,85418,86016,86614,86974,87021,87019,87050,87178,87064,86776,86715,87013,87116,86815,86618,86299,85911,85584,85806,86385,87720,88968,90147,90423,90724,91095,91695,92523,93437,94421,94890,95095,94759,94587,94325,94639,94980
89277,24938,71962,Zip,AR,AR,Okolona,Arkadelphia,Clark County,43758,43885,43815,44112,44337,44860,45186,45408,45308,45005,44856,44688,44788,44732,45144,44776,43979,42484,41336,40689,40518,40714,40934,41103,40729,40210,39485,39119,39389,39711,39899,39432,38906,38063,36964,35952,35302,35231,34895,35030,35177,36135,37032,38068,38681,39500,40055,40616,41034,41084,41562,41571,41957,41341,41005,40318,40461,40493,41083,41814,42722,43708,44511,45197,45151,45351,45517,46409,46833,47244,47352,47185,46827,46695,46671,46772,46957,47186,47685,47813,47880,47861,48200,48694,49088,48920,48789,48740,48827,49072,49157,49471,49825,50076,49947,50081,50103,50544,50640,51178,51707,52315,52775,53040,53201,53550,54086,54306,54784,55507,56282,56543,56734,56743,56719,56384,56344,56408,56252,56194,56144,55977,55961,56089,56571,57037,57350,57821,58033,58219,58596,58975,59313,59266,59707,59892,59740,59149,59116,59180,59770,59850,60199,60159,60157,60228,59789,59601,59356,59470,58756,58281,57321,57623,57646,57818,57748,57599,57538,56958,56506,56287,56811,57108,57568,57399,57060,57071,57184,57827,58292,59222,60069,60471,60622,60685,60590,59650,59015,58400,58377,58072,57804,57612,57305,57574,57868,58390,58993,60294,61530,62111,61721,60973,61287,62163,63502,63773,63895,63670,63678,63151,62828,63019,63867,64492,63939,62476,60932,60199,59341,59099,58877,59349,59608,59606,60182,61118,62081,62650,62633,62662,62760,62745,62177,61718,60619,59888,58155,57323,56682,56918,57384,57792,58330,58197,58420,58214,58900,59162,59689,59408,59447,59116,58954,58800,59129,59757,60551,61306,62073,63281,64210,64687,64405,64449,64948,65430,65726,66025,66102,66164,65799,65249,65030,65661,66863,67379,67239,67494,67897,68343,68610,69291,70247,70939,71504,71941,72326,73060,73938,74602,75135,75574,76223,76563,76873,77427,77942,78207,78341
89143,24938,71642,Zip,AR,AR,Fountain Hill,,Ashley County,,,,,,,,,,,,,,,,,,,,,,,,,,,41851,41713,41492,41286,41063,40994,40981,40917,40801,40550,40170,39542,39060,38861,39133,39145,39161,38961,38620,38451,38511,38800,39386,40296,41042,41418,41389,41554,41807,42192,42777,43191,43214,43273,43331,43383,43400,43322,43204,42909,42683,42474,42284,42267,42663,42939,42689,42576,42326,42797,43064,43664,43766,43480,43276,42893,42425,41334,40868,40528,40594,39791,39401,39055,39077,39105,39035,39139,39114,39838,40824,41519,41986,42621,43186,43241,43532,44270,45034,45615,46149,46298,45795,45399,45335,45540,45672,45997,45952,45615,45486,45763,46565,47374,48122,48705,49008,49121,49236,49447,49986,50542,51212,51522,51186,50729,50585,50987,51305,51872,52262,52576,52413,52297,51928,51859,52059,52312,52315,52148,52116,51958,51628,51443,51490,51555,51620,51428,51199,51001,50805,50241,49720,49286,49193,48854,48619,48289,47801,47083,46519,46247,46386,46942,47421,47678,47639,47864,47864,47921,48191,49072,49782,49957,49655,49098,48697,48374,48216,47998,48053,48182,48191,47764,47295,47078,47145,47031,46966,46924,47222,47320,47065,47044,46944,47081,47015,47333,47289,47413,46829,46459,45956,45698,45773,45443,45383,45317,45395,45081,45043,45009,45533,45752,45725,45787,45756,45997,45871,45558,45500,45319,44948,44405,44172,44111,44344,44629,45186,45340,45317,45272,45029,45196,45521,46383,46803,47501,47954,48347,47807,47622,47506,48040,48488,48725,48535,48295,48469,48932,49386,49034,48911,48480,49179,49237,49619,49792,50377,50187,49247,47623,46440,45743,45756,45883,45775,45560,45666,45950,46384,46556,46834,47267,47689,48312,48437,48553,48348,48425,48141,47851,47331,47339,47507
89716,25092,72717,Zip,AR,AR,Canehill,Fayetteville-Springdale-Rogers,Washington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127168,128834,129987,132871,136128,139509,140997,141177,141572,142510,142419,141336,140987,141428,142530,141531,138941,134349,132920,132928,132937,131170,129837,129101,127528,125270,122700,122057,121976,124507,124925,124893,123003,122215,122757,124116,124754,123157,121199,119159,117920,116198,115783,117140,119673,122266,122486,122164,121376,122791,124998,127415,129214,129465,128905,127299,125528,123559,122617,121767,123304,124209,124486,123795,123329,124793,126321,128058,129708,131528,133494,135723,136491,137293,138450,140531
89358,25092,72080,Zip,AR,AR,Jerusalem,,Conway County,64467,64447,64408,64574,64766,65219,65232,65365,65050,65089,65230,65369,65390,65449,66288,67286,67873,67641,67885,68380,69482,69618,69653,69710,70271,70734,69903,68132,66853,66314,66118,65274,64874,64952,64734,64150,63281,62336,61794,61741,62097,62687,63091,63477,62800,62603,62763,63585,63753,64113,64421,64916,65079,65066,64820,64825,65044,65263,65445,65479,65817,65699,65799,65702,65626,65375,65098,65062,65154,65414,65366,65191,64864,65260,65579,66040,66265,66608,66924,67187,67497,67307,67331,67458,67866,67915,67822,67760,67992,68276,68812,69304,69783,70296,70772,71244,71776,72170,72433,72602,73050,73520,74198,74164,74208,74265,74912,75345,75613,75825,76536,77262,77005,76341,75612,76049,76502,76804,76512,76725,77051,77782,78144,78712,79591,80589,81283,81500,81691,82007,82489,82653,82816,83111,83497,83979,84060,84473,84322,83955,83070,82985,83111,83331,83001,82349,81409,79962,79028,78252,77906,77665,77988,77633,77191,76347,75954,74988,74411,74051,74492,74165,74615,74834,75230,75140,74963,75141,75629,76474,76958,76731,75959,75748,75514,75394,75133,75026,74794,74210,73325,72363,71886,72734,73619,74400,74071,73891,73368,73035,72462,72098,71924,72336,72356,71832,71090,70735,70790,70823,71003,71307,71778,72222,72553,72601,72956,73100,73090,72464,72068,71952,71836,71890,72040,72244,72391,72720,72699,72739,72699,73148,73384,73421,73712,73899,73972,73901,73978,73919,74020,73958,74089,74240,74748,75457,76001,76307,76802,77542,78532,79197,79973,80618,81808,82525,82917,82860,82536,82801,83085,83295,82991,82833,82618,83044,82843,83117,83600,83905,84329,83937,84273,84779,85292,85663,86205,86848,87526,87669,87842,88828,90291,91718,92179,92758,93431,94458,94945,95415,95918,96606,97160,97162,96704,96504,96608,96437,96183,95585,95209
89518,25155,72384,Zip,AR,AR,Turrell,Memphis,Crittenden County,60040,59752,59630,59258,59206,59063,58947,58470,58044,57676,57273,56764,56380,56507,56981,57247,57312,57321,57697,58159,58593,58680,58536,58499,58478,58153,57011,56300,55253,54665,53647,53475,53237,53050,53212,53393,53554,53388,53577,53672,53872,53849,53578,52973,52540,53139,53900,54711,54750,54244,53317,52748,53420,54849,56440,57612,58235,57858,57368,57225,58313,60022,62098,63949,64485,64414,64269,64247,64099,64438,65076,66023,66402,66708,66828,66596,65987,65182,64536,64525,65430,65931,66007,65263,64791,64505,64385,64418,64896,65322,65565,65908,66184,66911,67445,67866,67774,67635,67602,67680,68215,68660,69177,69373,69229,68427,67600,67305,67861,68064,68058,67617,66563,65851,65220,64317,63061,62502,62653,62847,62613,62409,62212,62159,62242,62505,63222,63881,64433,64373,64363,64411,63795,63385,62914,63460,63882,64148,63484,63481,63587,64091,63815,63784,64372,64761,64831,64039,63210,62672,62581,62366,62050,61260,60316,58748,56972,55801,55429,55103,55263,54531,54095,53074,52712,52381,52639,52937,53569,53559,53272,53003,52435,52141,51764,51802,51763,51804,51662,51400,51134,51139,51427,51540,51758,51970,52017,51731,51495,51659,51770,51684,51518,51639,51343,51018,50493,50661,50667,51167,50618,49939,49084,49089,48898,48188,47746,47714,48031,47417,46996,46185,46110,45578,45363,45191,45340,45898,45664,44876,43810,43851,44103,44165,44024,44211,44192,43437,42428,41696,41625,42274,42926,43046,42387,41791,41419,41417,41547,41798,41640,40867,40364,39991,39782,39307,39423,39889,40512,40841,41252,41697,42300,42819,42840,42170,41338,40560,39996,39636,39044,38460,37750,37478,37733,38265,38799,39162,39499,40010,40418,40655,40889,41152,41622,42150,42673,42892,42637,42426,42290,42446,42455,42406,42430,42491,42445,42142,41556,41092,41052
89690,25206,72661,Zip,AR,AR,Oakland,,Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136045,136647,136572,136402,135400,134656,133699,133097,133284,134181,134776,133933,132660,131126,131185,132078,133768,134333,134338,134129,133667,132868,132118,132371,133086,133592,132087,129763,128356,128902,131212,132808,132633,131676,131218,132926,134916,137186,139588,141995,143100,142771,141707,142229,144244,145780,147573,147862,148313,147340,146757,146170,146373,146337,146034,144132,143039,143173,143648,143154,142381,142346,143087,144618,145355,146504,146890,148082,147694,147421,147264,148182,148692,148857,148575,147825,147608,147463,148198,148881,150207,151034,151639,152258,153443,154974
89283,25206,71970,Zip,AR,AR,Story,,Montgomery County,51193,51560,51804,52368,52458,52511,52408,52337,52297,52198,52385,52576,52978,53422,53471,53232,53127,53260,53384,53260,53291,53555,54026,54665,54906,54111,53382,52827,53300,53355,53695,54343,54760,54740,53732,52470,51525,51640,52340,52955,53029,53225,53334,53280,52746,52501,52080,51566,50683,50211,50288,50588,50517,50347,50268,50126,50085,49780,50250,51113,52336,53135,53719,54166,54736,54921,55058,54870,55507,56152,57186,57860,58504,58748,58075,57620,57688,58493,59392,60638,61433,62149,62258,62666,62797,63441,64410,65274,65524,65941,66277,66834,67013,67431,67755,67805,68201,68195,68458,68681,69444,69926,70343,70442,70502,71000,71492,71834,72215,72929,74090,74831,75281,75884,76502,77433,78419,79314,80164,81315,81879,82588,82617,82857,82747,82361,81603,80303,79363,77849,77118,76241,75891,74812,74017,73625,73585,73575,73919,74886,75385,76030,75751,75769,75917,76799,77404,77469,77013,76428,75844,75289,75164,75124,75207,75382,75509,75184,74590,74018,74319,74829,75423,75396,75273,75121,75172,74640,73392,72307,71848,72071,71938,71674,71265,70748,70280,69746,69505,69627,70247,70841,71066,70636,70148,69644,69443,69679,69756,69882,69777,69781,69763,69739,69716,69971,70192,70473,70296,70166,70210,70364,70475,70687,70750,70635,70403,70301,70306,70200,70318,70442,70549,70598,70623,70182,69860,69660,69970,70187,70349,70619,70811,70877,70900,70865,70868,71049,71236,71563,71614,71875,72196,72496,72762,72856,73021,73170,73402,73651,73843,73898,74074,73908,73938,73915,74096,74497,74880,75406,76014,76651,77226,77772,78090,78588,78822,79031,79439,79797,80433,80876,81377,81688,82302,82864,83527,84206,84758,85941,86147,86465,86330,86716,87307,87940,88441,88026,88013,87871,88591,88331,88627,88767,89067,88988,88643,88306,87876,88109,87957
89395,25242,72128,Zip,AR,AR,Poyen,Little Rock-North Little Rock-Conway,Grant County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67206,66281,65759,64582,64289,64153,63873,63214,62691,62326,62539,62898,63699,64577,65062,65434,64686,64273,64547,65361,65754,65852,65225,64143,62325,60845,60119,60030,60062,59734,58687,57835,57265,57154,57141,57593,58234,59209,59937,60354,61006,61055,61430,61669,62505,63011,63330,63844,64634,64964,64946,64413,64043,64022,64507,65014,65495,65898,66432,66575,66875,67241,67772,68743,69636,70792,71105,71593,71845,72504,73095,73878,74593,75541,76541,77426,78193,78653,79518,80327,81108,81764,82292,82999,83474,83884,84275,84677,85091,85704,86188,86707,87068,87267,87341,87033,86883,87053,87198,87170,87155,87432,88056,88333,88431,88742,89536,90778,91495,91571,91301,91487,91704,91296,90547,89592,89360,89188,89180,88806,88601,88443,88438,88117,88302,88766,89251,89526,89683,89734,89502,89031,88590,88584,88616,88635,87502,86370,85855,86873,87206,86867,85989,85714,85792,85656,85978,86578,87621,88722,88529,87575,86337,85904,85753,85453,85140,85053,84687,84222,83504,82407,81731,81224,81271,81318,81315,81795,81723,81305,80364,79421,79017,79246,79731,79362,79301,78993,79318,78930,78950,79004,79095,79061,78943,78699,78567,79143,79712,79969,79544,79022,78854,78446,78812,79285,80133,80617,80583,80829,81002,82051,83418,85031,86783,88745,90378,91426,91971,92323,93076,93064,93228,92624,91954,91354,90212,89391,88714,89081,89750,90928,92110,93576,93616,93675,93851,94487,95106,95251,95070,95039,94875,94854,94940,95048,96242,97120,98013,97842,97689,97609,98362,98610,98958,99076,99129,99251,99276,99745,100208,101314
89145,25332,71644,Zip,AR,AR,Grady,Pine Bluff,Lincoln County,16419,16528,16569,16617,16644,16770,16931,17129,17254,17417,17412,17343,17202,17182,17155,17261,17323,17418,17547,17665,17768,17612,17529,17435,17406,17118,16970,16878,16967,16803,16438,15943,15581,15551,15854,16360,16965,17566,18061,18279,18299,18214,18332,18689,19221,19711,19834,19739,19468,19540,19655,19917,20006,20257,20444,20506,20375,20118,20038,19995,20153,20025,19848,19499,19364,19146,18932,18861,19080,19549,19907,20125,20099,20010,20070,20228,20546,20862,21301,21538,21541,21336,21368,21659,22117,22709,23023,23380,23642,24294,25000,25711,26290,26848,27123,27256,27371,27661,28248,28890,29280,29109,28572,28200,28223,28302,28431,28394,28548,28611,28659,28519,28619,28925,29375,29647,29817,29909,30126,30584,30920,31188,31088,31368,31533,31848,31999,32249,32286,32590,32731,32679,32378,32188,32548,32754,32723,32511,32445,32469,32547,32667,32937,33398,33480,33241,32904,32726,33141,33156,33310,33263,33366,33154,32803,32430,32633,33010,33069,32775,32001,31805,31614,31885,31972,31969,32012,32130,32332,32576,32633,32803,33122,33633,34059,34065,34017,34029,34044,34007,33854,33706,33812,34045,34312,34337,34342,34397,34492,34680,34901,35113,35341,35522,36063,36549,37022,37178,37249,37380,37797,38269,38812,39056,39396,39632,39534,39309,39129,39238,39389,39451,39155,38813,38186,38054,37880,38050,38151,38198,38271,38235,38389,38534,38697,38764,38917,39029,38962,38706,38552,38615,38576,38689,38952,39499,40054,40359,40708,40767,40934,40978,41112,41350,41425,41182,40267,39215,38711,38955,39438,39875,40393,40989,41323,40927,40791,41023,41905,42873,43230,43467,43136,43105,42802,42820,43352,44700,46363,47913,49035,49586,50304,50333,50900,50980,51200,51202,51386,51686,51382,50642,50043,49844,49655,49771,49623,49596,49489,49271,48636
89785,25345,72851,Zip,AR,AR,New Blaine,,Logan County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73773,73791,73666,73555,73513,73852,74139,74402,74300,74365,74577,74898,75104,75231,75575,75608,75524,75049,74993,74843,75250,75598,75992,76148,76400,76835,77321,78466,79694,80839,81470,82368,83060,83473,83402,83819,84548,85149,85582,85751,85760,85509,85241,85288,86006,86729,87538,87505,87309,86611,86316,86366,87888,89943,91201,91940,91231,91143,90641,91085,92265,94248,95594,96355,94961,93815,92914,92819,93219,93127,93268,92959,92116,90936,90023,89366,89516,89252
